generation;sosa;id;prenom;nom;sexe;source;nb_infos;nb_evenements;nb_sources;nb_parents;forme_parents;parents_mariage_date;parents_mariage_lieu;profession;sous_titre;titre_noblesse;note_titre_noblesse;nb_notes;nb_notes_longues;infos;nb_err;GeneanetSpider 1.0.13 08/09/2023 à 01:00
20;923641;@I00600@;Antonia di Mazziotta;Spadafora;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=antonia+di+mazziotta&n=spadafora;0;0;1;2;forme2;;"";"";"";"Antonia di Mazziotta";"";1;0;"- surnom: Antonia di Mazziotta Spadafora dei Baroni di
Spadafora
- titre: Antonia di Mazziotta";0;
22;3866759;@I00601@;Marguerite ou Anne;de Bourgogne;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=marguerite+ou+anne&n=de+bourgogne;2;0;0;0;;1223;"";"";"";"";"";1;1;"- Née entre 1192 et le 22 mai 1202 - Bourgogne - Bourgogne-Franche-Comté, France
- Décédée en 1243 - France -";0;
24;15467055;@I00603@;Béatrice Marguerite;de Faucigny;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=be%CC%81atrice+marguerite&n=de+faucigny;2;0;1;0;;1180;"France -,";"";"Agnes Countess Of /Savoy/";"";"";1;1;"- Née vers 1146 - Faucigny, Haute-Savoie, Rhone-Alpes, France -
- Décédée vers 1176 - Genève,Genève Canton,Switzerland -, à l'âge d'environ 30 ans
@todo Anomalies détectées sur Béatrice Marguerite de Faucigny. Vérifier la source.";1;
24;15467053;@I00605@;Béatrice;de Vienne de Mâcon;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=beatrice&n=de+vienne+de+macon;3;0;1;0;;1175;"Carbonierres,Savoy,France -,";"Countess consort of Savoy (1175-1189)";"(Béatrice de Vienne)";"";"";1;1;"- surnom: Béatrice de Vienne de Mâcon Beatrix
- Née vers 1160 - Vienne, Isere, Rhone-Alpes, France -
- Décédée le 8 avril 1230 - Carbonierres,Savoy, France -, à l'âge d'environ 70 ans
- Countess consort of Savoy (1175-1189)";0;
20;966695;@I00602@;Elisabeth of Kalisz;Piast;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=elisabeth+of+kalisz&n=piast;3;0;0;2;forme2;vers 1277;"Wrocaw,Wrocaw,Poland -,";"";"Alžběta Kališská /Piast/";"";"";3;1;"- Née entre 1261 et 1263
- Décédée le 28 septembre 1304
- Inhumée - klasztor klarysek - Wrocław, Dolnośląskie, Poland";0;
20;966693;@I00604@;Elisabeth;Wittelsbach;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=elisabeth&n=wittelsbach;3;0;0;2;forme2;1258;"Nuremberg,Mittelfranken,Bayern,Germany -,";"Queen consort of Germany, Deutsche Königin, Gräfin von Görz und Tirol";"(Elisabeth Wittelsbach Römisch-Deutsche Königin)";"";"";4;3;"- Née vers 1227
- Décédée le 9 octobre 1273, à l'âge d'environ 46 ans
- Queen consort of Germany, Deutsche Königin, Gräfin von Görz und Tirol
@todo note 'Union avec Conrad IV Hohenstaufen' de Elisabeth Wittelsbach à analyser : 'Adresse: Vohburg, Germany, Vohburg, Germany'
@todo Anomalies détectées sur Elisabeth Wittelsbach. Vérifier la source.";1;
21;1843709;@I00606@;Unknown;x;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=unknown&n=x&oc=48957;0;0;0;0;;;"";"";"";"";"";1;0;"";0;
23;7388036;@I00607@;Erard II;de Brienne;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=erard+ii&n=de+brienne;3;4;0;0;;1166;"Brienne, Aube, Champagne-Ardenne, France -,";"Unknown, 3rd Crusade";"Erard II, count of Brienne";"";"";1;2;"- Né vers 1er juin 1130
- Décédé le 8 février 1191 - Acre, Palestine -, à l'âge d'environ 60 ans
- Unknown, 3rd Crusade";0;
21;1843708;@I00608@;Guillaume;De Stromoncourt;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=guillaume&n=de+stromoncourt;2;0;1;0;;;"";"Lord of Salona";"";"Lord";"";2;0;"- Décédé en 1294
- Lord of Salona
- titre: Lord";0;
22;3678395;@I00609@;Giovanna;D'Auria;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giovanna&n=d+auria;2;0;0;0;;;"";"";"";"";"";1;1;"- Née vers 1310
- Décédée";0;
22;3678394;@I00610@;Federico;d'Aragona;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=federico&n=d+aragona;3;0;0;2;forme2;;"";"Barone of Militello";"(Federico d'Aragona signore di Cammarata e di Militello)";"";"";1;1;"- Né vers 1308
- Décédé le 7 août 1339, à l'âge d'environ 31 ans
- Barone of Militello
@todo Anomalies détectées sur Federico d'Aragona. Vérifier la source.";1;
23;7388037;@I00611@;Agnès;de Montfaucon;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=agnes&n=de+montfaucon;4;0;1;0;;1166;"Brienne, Aube, Champagne-Ardenne, France -,";"Condessa de Montfaucon";"";"Agnès";"";2;1;"- surnom: Agnès de Montfaucon Agnès de Montbéliard
- Née le 1er juin 1139 - Montbéliard, Doubs, Franche-Comte, France -
- Décédée le 23 octobre 1186, à l'âge de 47 ans
- Inhumée - St Ived Abey - Braine, Hauts-de-France, France
- Condessa de Montfaucon
- titre: Agnès";0;
21;1847282;@I00612@;Mazziotta;Spadafora;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=mazziotta&n=spadafora;0;0;1;0;;;"";"";"";"";"";1;0;"";0;
21;1847281;@I00613@;Margarita;....;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=margarita&n=....;0;0;1;0;;;"";"";"Margarita /..../";"";"";1;0;"Sources : - 10 MAR 2021 - First Name";0;
21;1847280;@I00614@;Giacomo;de Perregrino;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=giacomo&n=de+perregrino;0;0;0;2;forme2;;"";"";"";"";"";1;1;"";0;
21;1843665;@I00616@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50577;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
21;1843664;@I00617@;Dionisio;la Barba;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=dionisio&n=la+barba&oc=1;3;0;0;0;;;"";"Milite. Giustiziere in Malta and Gozo 1283";"(Dionisio la Barba Holder of Tabria)";"";"";1;0;"- Né avant 1283
- Décédé
- Milite. Giustiziere in Malta and Gozo 1283";0;
21;1933384;@I00615@;Meinhard;von Görz-Tirol;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=meinhard&n=von+gorz+tirol;3;0;1;2;forme2;;"";"Greve i Tyrol 1253-58";"(Meinhard von Görz-Tirol III (I))";"";"";1;1;"- surnom: Meinhard von Görz-Tirol Conde
- Né le 17 janvier 1194 - Aquileja, Friuli-Venezia, Italy -
- Décédé le 22 juillet 1258 - Gorizia, Italy -, à l'âge de 64 ans
- Greve i Tyrol 1253-58
Sources : Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als Rudolf
IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau. Als
Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem Geschlecht
der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und Krain sowie von
1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als Rudolf
IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau. Als
Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem Geschlecht
der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und Krain sowie von
1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als Rudolf
IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau. Als
Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem Geschlecht
der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und Krain sowie von
1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als Rudolf
IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau. Als
Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem Geschlecht
der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und Krain sowie von
1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Burg Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als
Rudolf IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau.
Als Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem
Geschlecht der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und
Krain sowie von 1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Burg Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als
Rudolf IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau.
Als Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem
Geschlecht der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und
Krain sowie von 1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als Rudolf
IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau. Als
Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem Geschlecht
der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und Krain sowie von
1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Burg Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als
Rudolf IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau.
Als Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem
Geschlecht der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und
Krain sowie von 1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Burg Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als
Rudolf IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau.
Als Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem
Geschlecht der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und
Krain sowie von 1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als Rudolf
IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau. Als
Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem Geschlecht
der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und Krain sowie von
1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als Rudolf
IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau. Als
Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem Geschlecht
der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und Krain sowie von
1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
